SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y ,Rb,Ba,Hf,Nb,Ta,Th,U ,Pb,Zr,Sc,V ,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Crustal_Thickness
56.52525081,1.156474981,17.11380081,7.23853313,0.121734208,4.849079305,6.178011081,3.63173722,2.921621004,0.263757452,47.4,89.4,9.83,35.8,6.13,1.38,5.75,0.871,4.71,0.975,2.6,0.388,2.46,0.372,328,24.5,59,500,5.96,21.5,1.38,23.2,1.99,14.7,228,17.2,100,54.6,145,6.553358224,1.934693878,0.87755102,29.06976744,8.739837398,13.3877551,13.08943089,36.34146341,9.306122449,7.732463295,1.914634146,2.491869919,37.19412724,0.179878049,14.55284553,0.062416107,3.648979592,1.46122449,9.430894309,2.337398374,5,1.060755337,0.946938776,3.174418605,8.430232558,0.546,1.45,37.3197
56.38949568,1.206680451,17.64389903,6.122288972,0.101401719,4.654338881,6.783774971,3.620041352,3.021771213,0.456307733,62.4,116,13.4,46.2,8.18,1.85,6.87,0.914,4.67,0.865,2.3,0.33,2.05,0.305,609,22.2,77.4,890,6.9,23.8,1.46,18.2,1.98,16.2,245,15.7,112,63.7,44.8,6.641812565,2.810810811,1.072072072,56.68789809,11.6097561,27.43243243,20.67798703,56.58536585,11.03603604,7.628361858,2.27804878,3.990243902,29.95110024,0.127093596,22.53658537,0.044202899,5.225225225,2.081081081,8.87804878,3.351219512,7.946428571,0.979073244,0.81981982,4.057324841,2.853503185,0.56875,0.4,37.5045
56.72456119,1.330037143,17.84889539,6.897400021,0.121835463,3.695675724,5.949631798,4.132252802,2.84282748,0.456882988,82.3,152,17.2,63.4,10,1.99,8.42,1.13,6.04,1.16,3.02,0.427,2.71,0.41,590,28.7,131,1008,8.57,29.3,1.79,28.6,3.12,22.9,324,16.6,113,88.2,76.7,6.975080282,2.867595819,1.020905923,60.72289157,10.81180812,20.55749129,20.63042023,56.08856089,11.28919861,8.23,2.228782288,3.6900369,32.4,0.222033898,23.39483395,0.047841307,5.296167247,2.209059233,10.55350554,3.10701107,8.920353982,1.172354949,0.996515679,5.313253012,4.620481928,0.780530973,0.678761062,35.79144
55.09615593,1.394583551,17.10891269,7.856428877,0.131373813,4.618294802,6.629324705,4.011954128,2.768955746,0.38401576,58.7,94,12.6,45.1,8.54,2.22,7.94,1.17,6.6,1.28,3.65,0.53,3.26,0.489,596,37.5,63.6,677,6.14,28.7,1.67,11.5,1.39,12.2,253,18,134,45.6,47,6.780909874,1.565333333,0.765333333,37.61111111,8.803680982,15.89333333,12.23201574,28.83435583,6.746666667,6.8735363,2.024539877,2.619631902,29.62529274,0.106711409,13.83435583,0.079641694,2.506666667,1.202666667,3.527607362,2.435582822,5.052238806,1.022865854,0.306666667,2.533333333,2.611111111,0.340298507,0.350746269,37.25283
58.97237374,1.172573766,16.95177764,6.012147581,0.11119234,3.60869685,5.620267363,3.71988919,3.366095381,0.464986149,46.5,87.8,10.2,36.4,7.23,1.72,6.46,0.977,5.53,1.09,3.05,0.449,2.88,0.438,460,28.8,71.3,543,5.8,23.5,1.5,18.2,1.77,13.5,227,21,147,39.7,49.5,7.085984571,1.614583333,0.815972222,25.85714286,8.159722222,15.97222222,10.96826653,30.48611111,7.881944444,6.43153527,1.920138889,2.510416667,31.39695712,0.155,12.63888889,0.075517241,3.048611111,1.263888889,6.319444444,2.243055556,3.693877551,1.260791367,0.631944444,1.89047619,2.357142857,0.270068027,0.336734694,36.08569
62.08314934,1.007679749,16.68717664,5.086644436,0.090691177,2.438584993,4.695787631,3.526879122,3.990411806,0.392995102,90,175,19.7,71.2,11.4,2.35,10.3,1.43,7.42,1.47,3.93,0.567,3.56,0.551,753,37.2,143,1074,9.1,36,2.3,33,3.63,27.3,358,18.3,139,56,79.6,7.517290928,2.419354839,0.967741935,58.68852459,10.11235955,20.24193548,17.17394396,49.15730337,9.623655914,7.894736842,2.084269663,3.202247191,31.40350877,0.189907039,20,0.060549451,4.704301075,1.913978495,9.269662921,2.893258427,7.726618705,1.600858369,0.887096774,3.06010929,4.349726776,0.402877698,0.572661871,36.62284
62.34534162,1.000354752,16.66247461,5.037030708,0.090941341,2.404893242,4.557171648,3.516398522,4.001419008,0.383974551,96.2,180,20.1,73.4,11.3,2.09,9.64,1.28,6.7,1.32,3.48,0.491,3.15,0.47,535,33.3,131,1088,9.74,33.6,2.07,39,3.75,27.2,378,13.9,108,30,30.6,7.51781753,2.888888889,1.009009009,78.27338129,10.66666667,16.06606607,20.74636662,57.14285714,11.35135135,8.513274336,2.126984127,3.587301587,33.45132743,0.244859813,23.3015873,0.04825462,5.405405405,2.204204204,12.38095238,3.06031746,10.07407407,1.649667406,1.171171171,2.158273381,2.201438849,0.277777778,0.283333333,36.62284
59.01136569,1.134249692,16.34534824,5.968675062,0.111399523,4.061018988,5.914301967,3.625548124,3.402749077,0.425343635,41.3,80.1,9.3,33.7,5.9,1.4,5.5,0.8,4.8,1,2.6,0.4,2.4,0.4,410.2,24.9,81.3,445.2,5,20.9,1.3,20.6,2,13.8,185.8,16.5,124.8,41.6,119.6,7.028297201,1.658634538,0.83935743,26.98181818,8.708333333,16.47389558,11.69004923,33.375,7.46184739,7,2,2.458333333,31.49152542,0.198196002,14.04166667,0.08,3.21686747,1.353413655,8.583333333,2.291666667,3.567307692,1.188356164,0.827309237,2.521212121,7.248484848,0.333333333,0.958333333,37.21511
58.75071345,1.13001544,16.57692293,5.94639348,0.100894236,4.096305969,6.003207024,3.612013638,3.349688625,0.433845214,43.5,83.6,9.5,35.1,6.1,1.5,5.7,0.9,5,1,2.6,0.4,2.5,0.4,420.7,25.3,78.3,462.3,5.1,22.1,1.4,19,1.9,13.9,206.1,16.2,128.3,43.5,134.7,6.961702263,1.719367589,0.873517787,28.53703704,8.84,16.6284585,11.82025316,33.44,8.146245059,7.131147541,2,2.44,33.78688525,0.186118374,14.04,0.078431373,3.304347826,1.387351779,7.6,2.28,3.603273578,1.159663866,0.750988142,2.685185185,8.314814815,0.339049104,1.049883087,37.21511
58.65438034,1.236536098,17.00743912,5.891494484,0.101355418,3.466355292,5.990105198,3.719743837,3.466355292,0.466234922,41.6,80.9,9.3,34.3,6,1.4,5.6,0.9,4.9,1,2.7,0.4,2.4,0.4,412.8,25.2,76.9,445.1,5.1,21.2,1.3,20.2,2,17.1,187.9,16.2,125.4,48.9,135.9,7.186099129,1.650793651,0.841269841,27.47530864,8.833333333,16.38095238,11.77496484,33.70833333,7.456349206,6.933333333,2.041666667,2.5,31.31666667,0.18628876,14.29166667,0.078431373,3.21031746,1.361111111,8.416666667,2.333333333,3.549441786,1.19966159,0.801587302,3.018518519,8.388888889,0.389952153,1.083732057,37.21511
58.7206009,1.225878659,17.0103328,5.870755187,0.101312286,3.44461772,5.967293638,3.72829212,3.464880177,0.466036515,50.4,93.1,11.5,43.4,7.4,1.9,6.7,1,5.5,1.1,2.9,0.4,2.6,0.4,554.8,27.5,30.3,700.7,5.9,26.1,1.5,15.1,1.6,14.9,241.7,17,134.3,42.4,79.8,7.193172297,1.832727273,0.949090909,41.21764706,10.03846154,20.17454545,13.1684518,35.80769231,8.789090909,6.810810811,2.115384615,2.846153846,32.66216216,0.054614275,16.69230769,0.06779661,3.385454545,1.578181818,5.807692308,2.576923077,5.217423678,1.205432937,0.549090909,2.494117647,4.694117647,0.315711095,0.594192107,36.81312
54.82078917,1.382207513,17.30808379,7.636015571,0.132122777,4.837726297,6.911037567,3.841723824,2.703435284,0.426858203,49.5,94.9,10.8,40.3,6.8,1.8,6.3,0.9,5.1,1,2.7,0.4,2.5,0.4,520.2,26.2,57.9,651.8,5.7,24.3,1.4,15.2,1.7,13.3,225.3,17.8,134.1,49.8,105.4,6.545159108,1.889312977,0.927480916,36.61797753,9.72,19.85496183,13.45063291,37.96,8.599236641,7.279411765,2.04,2.72,33.13235294,0.111303345,16.12,0.070175439,3.622137405,1.538167939,6.08,2.52,4.860551827,0.947058824,0.580152672,2.797752809,5.921348315,0.371364653,0.785980611,36.81312
54.90308368,1.517447499,16.32529088,8.21988682,0.132394748,5.244868873,7.587237497,3.574658203,2.189605452,0.305526342,48,90.2,10.3,38.3,6.4,1.8,6.1,0.9,4.8,1,2.5,0.4,2.3,0.3,527.8,25.7,52.1,634.8,5.4,24,1.4,12.7,1.5,11.7,221.7,17.2,129.7,40.5,113,5.764263655,1.86770428,0.93385214,36.90697674,10.43478261,20.53696498,14.17721519,39.2173913,8.626459144,7.5,2.086956522,2.782608696,34.640625,0.098711633,16.65217391,0.055555556,3.509727626,1.490272374,5.52173913,2.652173913,4.894371627,0.759731544,0.494163424,2.354651163,6.569767442,0.312259059,0.871241326,36.81312
54.97094329,1.502992723,16.29934675,8.205735007,0.132019631,5.240163816,7.545429682,3.615306819,2.18340159,0.304660687,37.4,71.9,8.5,32.3,6,1.6,5.8,0.9,5.2,1,2.6,0.4,2.4,0.4,404.1,25.4,65.5,427.2,4.5,18.1,1.1,15.7,1.5,12.1,164.6,20.6,137,44.4,175.5,5.798708409,1.472440945,0.712598425,20.73786408,7.541666667,15.90944882,10.58614627,29.95833333,6.480314961,6.233333333,2.166666667,2.5,27.43333333,0.162088592,13.45833333,0.088888889,2.830708661,1.271653543,6.541666667,2.416666667,3.118248175,0.768506057,0.618110236,2.155339806,8.519417476,0.324087591,1.281021898,36.31849
58.72582691,1.247974553,16.96433701,5.925040236,0.101461346,3.398955082,5.894904187,3.733777523,3.530854832,0.476868325,35.7,68.8,8.2,31.8,6.1,1.7,5.9,0.9,5.5,1.1,2.8,0.4,2.5,0.4,440.8,26.3,20,453.6,4.4,18.4,1.1,13.2,1.3,12.7,164,22.5,149.6,49.7,188.4,7.264632355,1.357414449,0.699619772,20.16,7.36,16.76045627,9.700759494,27.52,6.235741445,5.852459016,2.2,2.44,26.8852459,0.045372051,12.72,0.090909091,2.615969582,1.209125475,5.28,2.36,3.032085561,1.232358004,0.501901141,2.208888889,8.373333333,0.332219251,1.259358289,37.04672
63.42622782,0.882469506,15.65115457,4.673006706,0.091289949,2.758985122,4.483350823,3.651597955,4.057331062,0.324586485,70,136.1,14.8,53.7,8.6,1.6,7,1,5.1,1,2.7,0.4,2.5,0.4,378.7,26.2,119.3,747.8,7.4,27.3,1.8,32.2,3.6,32.2,279.7,10.9,84.1,45.7,135.2,7.708929017,2.671755725,1.041984733,68.60550459,10.92,14.45419847,19.02109705,54.44,10.67557252,8.139534884,2.04,3.44,32.52325581,0.315025086,21.48,0.054054054,5.194656489,2.049618321,12.88,2.8,8.891795482,1.719457014,1.229007634,4.19266055,12.40366972,0.543400713,1.607609988,37.04672
61.10821982,1.018300614,16.03823466,5.369323987,0.101830061,3.441856074,5.152601104,3.614967178,3.76771227,0.386954233,75.4,143.8,16,58,9.1,1.8,7.4,1,5.2,1,2.7,0.4,2.5,0.4,453.4,25.9,124.2,878.7,7.6,27.1,1.7,28.8,3.1,24.4,289.5,13.4,94.3,48.2,129.4,7.382679448,2.911196911,1.046332046,65.57462687,10.84,17.50579151,20.48843882,57.52,11.17760618,8.285714286,2.08,3.64,31.81318681,0.273930304,23.2,0.052631579,5.552123552,2.239382239,11.52,2.96,9.318133616,1.432806324,1.111969112,3.597014925,9.656716418,0.511134677,1.372216331,37.04672
58.97503396,1.12420209,16.41740169,5.941758472,0.101279468,4.051178703,5.874209119,3.696700566,3.382734217,0.435501711,72.9,139.5,15.5,57,8.9,1.9,7.4,1,5.1,1,2.6,0.4,2.4,0.4,515.8,25.3,99.8,932.5,7.4,26.9,1.6,23.4,2.4,25.7,298.3,14.5,106,79.5,204.8,7.079434783,2.881422925,1.063241107,64.31034483,11.20833333,20.38735178,20.63449367,58.125,11.79051383,8.191011236,2.125,3.708333333,33.51685393,0.193485847,23.75,0.054054054,5.513833992,2.252964427,9.75,3.083333333,8.797169811,1.205172414,0.924901186,5.482758621,14.12413793,0.75,1.932075472,37.04672
58.71583415,1.124669127,16.52554366,5.953343821,0.111453697,4.10352249,5.967838881,3.718500627,3.343610918,0.435682635,74,140.8,15.5,57.5,9,1.9,7.4,1,5.3,1,2.7,0.4,2.5,0.4,534.4,26.3,102,946,7.5,27.9,1.6,23.8,2.5,21.9,299.9,15.4,107.5,85.6,195.2,7.062111545,2.813688213,1.060836502,61.42857143,11.16,20.31939163,20.10801688,56.32,11.40304183,8.222222222,2.12,3.6,33.32222222,0.190868263,23,0.053333333,5.353612167,2.186311787,9.52,2.96,8.8,1.18336163,0.904942966,5.558441558,12.67532468,0.79627907,1.815813953,37.04672
58.76276651,1.228879147,16.94025139,5.894262973,0.10156026,3.453048844,5.931119191,3.76788565,3.453048844,0.467177197,80,150.8,16.5,60.2,9.4,2.1,8,1.1,5.4,1.1,2.7,0.4,2.4,0.4,569,27,99.9,1032.9,8,27.8,1.6,23.2,2.5,18.2,310,14.2,112,67.1,105.4,7.220934494,2.962962963,1.02962963,72.73943662,11.58333333,21.07407407,22.64416315,62.83333333,11.48148148,8.510638298,2.25,3.916666667,32.9787234,0.175571178,25.08333333,0.05,5.585185185,2.22962963,9.666666667,3.333333333,9.222321429,1.217465753,0.859259259,4.725352113,7.422535211,0.599107143,0.941071429,37.04672
63.34953746,0.885793918,15.66938897,4.690610715,0.091633854,2.779560226,4.520603444,3.594083369,4.092978794,0.325809257,84,157.2,17.4,64.1,9.9,2.1,8.2,1.1,5.7,1.1,2.8,0.4,2.5,0.4,577.5,27.9,104.5,1032.5,8.4,28.9,1.7,23.3,2.5,21.7,337.9,14.7,115.6,35.8,93.1,7.687062162,3.010752688,1.035842294,70.23809524,11.56,20.69892473,22.82531646,62.88,12.11111111,8.484848485,2.28,3.96,34.13131313,0.180952381,25.64,0.047619048,5.634408602,2.297491039,9.32,3.28,8.9316609,1.700450451,0.835125448,2.43537415,6.333333333,0.309688581,0.805363322,36.38514
61.05278277,1.029437573,16.03272576,5.383475382,0.101924512,3.434856059,5.198150119,3.587742827,3.801784303,0.377120695,73.6,145.9,16.3,59.5,9,1.6,7.1,0.9,4.5,0.9,2.3,0.3,2,0.3,460,22.7,131,730.4,7.4,20.3,1.3,31.7,2.8,22.8,272.5,12.9,98.8,40.6,155.3,7.38952713,3.242290749,0.894273128,56.62015504,10.15,20.26431718,24.99915612,72.95,12.00440529,8.177777778,2.25,4.5,30.27777778,0.284782609,29.75,0.040540541,6.427312775,2.621145374,15.85,3.55,7.392712551,1.421568627,1.396475771,3.147286822,12.03875969,0.410931174,1.571862348,36.38514
62.11401173,1.029514007,16.29054516,5.113125724,0.090839471,2.523318644,4.723652501,3.653765396,4.067589654,0.393637708,82,154,16.7,60.7,9.3,1.8,7.6,1,5.4,1.1,2.8,0.4,2.5,0.4,451.2,27.2,138.1,889.5,7.9,27,1.7,29.7,3,22.8,307.9,12,90.2,21.7,64.2,7.72135505,3.014705882,0.992647059,74.125,10.8,16.58823529,22.28185654,61.6,11.31985294,8.817204301,2.16,3.72,33.10752688,0.306072695,24.28,0.050632911,5.661764706,2.231617647,11.88,3.04,9.861419069,1.634615385,1.091911765,1.808333333,5.35,0.240576497,0.711751663,36.38514
62.16430967,1.01942128,16.18840993,5.173432511,0.091747915,2.497582137,4.750503166,3.669916609,4.057296695,0.387380086,78.4,149.2,16.4,58.8,9.2,1.8,7.6,1,5.3,1,2.7,0.4,2.5,0.4,408.2,26.8,114.8,805.2,7.9,26.9,1.7,28.9,2.9,22.7,304.7,11,89.5,25.8,143.1,7.727213304,2.925373134,1.003731343,73.2,10.76,15.23134328,21.30362869,59.68,11.36940299,8.52173913,2.12,3.68,33.11956522,0.281234689,23.52,0.050632911,5.567164179,2.194029851,11.56,3.04,8.996648045,1.626609442,1.078358209,2.345454545,13.00909091,0.288268156,1.598882682,36.38514
62.24734608,1.010906703,16.22556314,5.117726417,0.091900609,2.460894095,4.727775793,3.655602017,4.084471527,0.377813616,78.8,150.2,16.4,59.6,9.4,1.8,7.7,1.1,5.5,1.1,2.8,0.4,2.6,0.4,425.2,28,118.6,876.4,8.4,28,1.7,30.2,3.1,21.8,331.2,11.2,93.3,86.3,95.5,7.740073544,2.814285714,1,78.25,10.76923077,15.18571429,20.58876988,57.76923077,11.82857143,8.382978723,2.115384615,3.615384615,35.23404255,0.278927563,22.92307692,0.047619048,5.364285714,2.128571429,11.61538462,2.961538462,9.39335477,1.637149028,1.078571429,7.705357143,8.526785714,0.924973205,1.02357985,36.38514
62.11772521,1.021307219,16.26001988,5.149884014,0.091007574,2.527988166,4.712169941,3.660526864,4.075116923,0.384254201,79.3,154.7,16.8,60.9,9.4,1.9,7.9,1.1,5.6,1.1,2.9,0.4,2.6,0.4,417.3,28.4,121.7,887.9,8.2,27.9,1.8,31.2,3.1,22.9,319.6,11.5,95.3,24.3,93.5,7.735643788,2.792253521,0.982394366,77.20869565,10.73076923,14.69366197,20.71940928,59.5,11.25352113,8.436170213,2.153846154,3.615384615,34,0.291636712,23.42307692,0.048780488,5.447183099,2.144366197,12,3.038461538,9.316894019,1.641630901,1.098591549,2.113043478,8.130434783,0.25498426,0.981112277,36.38514
62.20599506,1.007547701,16.36257466,5.058780131,0.090679293,2.478567345,4.664945856,3.667473632,4.080568189,0.382868126,81.1,157.7,16.9,61.3,9.5,1.8,7.8,1.1,5.5,1.1,2.8,0.4,2.6,0.4,409.4,28,102.7,837.6,8.1,28.2,1.7,31.1,3.1,21.3,319.2,10.7,93.8,24.1,71.8,7.748041822,2.896428571,1.007142857,78.28037383,10.84615385,14.62142857,21.18971113,60.65384615,11.4,8.536842105,2.115384615,3.653846154,33.6,0.25085491,23.57692308,0.049382716,5.632142857,2.189285714,11.96153846,3,8.929637527,1.660907127,1.110714286,2.252336449,6.710280374,0.256929638,0.765458422,36.38514
62.04463578,1.048326359,16.26432546,5.284222344,0.091601332,2.534303529,4.620778321,3.613163665,4.11188203,0.386761181,77.9,148.7,16.5,60,9.3,1.9,7.8,1.1,5.5,1.1,2.9,0.4,2.6,0.4,416.3,27.6,126.9,906,8,27.9,1.8,33.1,3.3,25.2,304.3,11.7,93.7,25.2,103.3,7.725045695,2.822463768,1.010869565,77.43589744,10.73076923,15.08333333,20.35361895,57.19230769,11.02536232,8.376344086,2.115384615,3.576923077,32.72043011,0.304828249,23.07692308,0.05,5.387681159,2.173913043,12.73076923,3,9.669156884,1.671806167,1.199275362,2.153846154,8.829059829,0.268943436,1.102454642,36.38514
62.12983929,1.034652018,16.22983557,5.156898385,0.091292825,2.505480866,4.716795963,3.651713003,4.087889834,0.395602242,81.3,153.9,16.9,61.4,9.5,1.9,7.9,1.1,5.6,1.1,2.9,0.4,2.7,0.4,444.2,28.6,129.3,967.3,7.9,28.1,1.8,32.5,3.2,25.4,302.6,11.4,91.8,23.6,56.9,7.739602837,2.842657343,0.982517483,84.85087719,10.40740741,15.53146853,20.45522738,57,10.58041958,8.557894737,2.074074074,3.518518519,31.85263158,0.291085097,22.74074074,0.050632911,5.381118881,2.146853147,12.03703704,2.925925926,10.53703704,1.640860215,1.136363636,2.070175439,4.99122807,0.25708061,0.619825708,36.38514
62.17048707,1.030450062,16.25484461,5.117774684,0.090922064,2.444793284,4.758254698,3.677292378,4.07128799,0.38389316,87.2,159.6,17.5,63.7,9.8,1.9,8,1.1,5.6,1.1,2.9,0.4,2.7,0.4,459,28.5,141.3,953.2,7.9,28,1.8,33.1,3.2,24.5,301.7,12.2,90.8,24.5,79.4,7.748580368,3.059649123,0.98245614,78.13114754,10.37037037,16.10526316,21.93967807,59.11111111,10.58596491,8.897959184,2.074074074,3.62962963,30.78571429,0.307843137,23.59259259,0.050632911,5.6,2.235087719,12.25925926,2.962962963,10.49779736,1.628450106,1.161403509,2.008196721,6.508196721,0.269823789,0.874449339,36.38514
62.19193076,1.022527268,16.27944403,5.137816833,0.091116291,2.520884056,4.667178916,3.65477568,4.049612942,0.384713229,81.1,155.8,17.3,62.3,9.6,1.9,7.9,1.1,5.6,1.1,2.9,0.4,2.7,0.4,423.6,28,120.6,909.4,8,28.2,1.8,32.9,3.2,25.2,302.2,11.6,91.6,25.4,92.2,7.704388622,2.896428571,1.007142857,78.39655172,10.44444444,15.12857143,20.40490702,57.7037037,10.79285714,8.447916667,2.074074074,3.555555556,31.47916667,0.28470255,23.07407407,0.05,5.564285714,2.225,12.18518519,2.925925926,9.927947598,1.650759219,1.175,2.189655172,7.948275862,0.277292576,1.006550218,36.38514
58.83509684,1.221278606,17.15896441,6.053143246,0.111950539,3.104083123,5.770541413,3.694367783,3.5620626,0.488511442,81.4,152.1,17.3,63.6,10,2.1,8.3,1.2,6,1.2,3.1,0.4,2.8,0.4,548.4,29.8,74.2,1047.6,7.8,28.9,1.7,25.2,2.4,20.9,312.5,13.1,106.1,29.6,87.3,7.256430383,2.731543624,0.969798658,79.96946565,10.32142857,18.40268456,19.74894515,54.32142857,10.48657718,8.14,2.142857143,3.571428571,31.25,0.135302699,22.71428571,0.051282051,5.104026846,2.134228188,9,2.964285714,9.873704053,1.257495591,0.845637584,2.259541985,6.664122137,0.278982092,0.822808671,36.38514
59.67116755,1.193828039,16.76417847,5.889928691,0.101171868,3.025038843,5.534101162,3.713007544,3.632070049,0.475507778,80.5,153.7,17,62.7,9.8,2.1,8.2,1.1,5.8,1.2,3,0.4,2.7,0.4,545.8,28.9,102.9,1063.3,8,29.7,1.7,24.6,2.5,21.4,323.6,13.7,108.7,35.8,105.7,7.345077593,2.785467128,1.027681661,77.61313869,11,18.88581315,20.25394593,56.92592593,11.19723183,8.214285714,2.148148148,3.62962963,33.02040816,0.188530597,23.22222222,0.05,5.3183391,2.169550173,9.111111111,3.037037037,9.781968721,1.327239488,0.851211073,2.613138686,7.715328467,0.329346826,0.972401104,36.38514
60.35424168,1.145838258,16.67042562,5.666076895,0.101401616,2.869665725,5.293164341,3.701158974,3.751859782,0.446167109,83.1,156.6,17.4,63.7,9.9,2.1,8.2,1.1,5.8,1.2,3,0.4,2.7,0.4,532.6,28.9,119.3,1058.2,8.1,29.1,1.8,27.6,2.8,23.8,322.4,13.7,103.5,89.9,76.8,7.453018756,2.875432526,1.006920415,77.24087591,10.77777778,18.42906574,20.90811064,58,11.15570934,8.393939394,2.148148148,3.666666667,32.56565657,0.223995494,23.59259259,0.049382716,5.418685121,2.204152249,10.22222222,3.037037037,10.22415459,1.408045977,0.955017301,6.562043796,5.605839416,0.868599034,0.742028986,36.38514
54.83646398,1.100675096,16.92547553,6.857965937,0.124604728,6.012178118,8.587342494,3.302025288,1.910605827,0.342663002,64.25,129.03,15.7,45.64,9.16,2.58,7.07,0.96,5.17,0.99,2.78,0.4,2.61,0.38,410.8,24.71,28.16,376.4,4.35,15.06,0.89,4.28,1.34,10.63,182.49,19.34,116.97,87.59,175.1,5.212631115,2.600161878,0.60946985,19.4622544,5.770114943,16.62484824,16.72284463,49.43678161,7.385269122,7.01419214,1.980842912,3.509578544,19.92248908,0.068549172,17.48659004,0.087356322,5.221772562,1.847025496,1.639846743,2.708812261,3.217919125,0.607013301,0.173209227,4.528955533,9.05377456,0.748824485,1.496965034,36.06784
56.81083783,1.156064231,16.56343354,7.207941805,0.122767883,4.624256924,6.343007286,3.87741897,3.038505103,0.255766423,47.4,91,9.6,34.5,6.36,1.39,5.54,0.87,4.86,0.94,2.83,0.39,2.54,0.37,360,25.5,85.7,514,5.51,23.4,1.39,25.7,5.53,15.32,233,18.1,103,39.5,117,6.915924073,1.858823529,0.917647059,28.39779006,9.212598425,14.11764706,12.67716535,35.82677165,9.137254902,7.452830189,1.913385827,2.503937008,36.63522013,0.238055556,13.58267717,0.067150635,3.568627451,1.352941176,10.11811024,2.181102362,4.990291262,1.090322581,1.007843137,2.182320442,6.464088398,0.383495146,1.13592233,37.11004
55.94791115,1.158957646,16.92283289,7.35518214,0.133331411,4.96403098,6.830670729,3.558923037,2.861497197,0.266662821,48,88.3,9.8,35.2,6.61,1.46,5.76,0.88,4.91,0.98,2.84,0.4,2.59,0.36,397,27.2,78.4,527,5.54,24,1.31,19.4,1.87,14.5,241,19.6,115,44.2,130,6.420420234,1.764705882,0.882352941,26.8877551,9.266409266,14.59558824,12.58980499,34.09266409,8.860294118,7.26172466,1.895752896,2.552123552,36.45990923,0.197481108,13.59073359,0.064981949,3.246323529,1.294117647,7.49034749,2.223938224,4.582608696,0.93993994,0.713235294,2.255102041,6.632653061,0.384347826,1.130434783,37.11004
55.27237394,1.245374976,16.86824968,7.133501787,0.131624997,4.940999905,7.188749861,4.16137492,2.713499948,0.344249993,39.3,76,8.2,30.2,5.75,1.42,4.92,0.8,4.42,0.84,2.46,0.34,2.19,0.31,476,25.5,78.4,478,4.23,23.7,1.21,12.4,1.78,11,210,20.8,142,60.2,129,6.874874867,1.541176471,0.929411765,22.98076923,10.82191781,18.66666667,12.19062482,34.70319635,8.235294118,6.834782609,2.01826484,2.625570776,36.52173913,0.164705882,13.78995434,0.073286052,2.980392157,1.184313725,5.662100457,2.246575342,3.366197183,0.956338028,0.48627451,2.894230769,6.201923077,0.423943662,0.908450704,37.11004
56.96870152,1.184295587,16.69244211,6.797979183,0.122513337,4.522784009,6.758652402,3.603933985,3.021995636,0.326702231,43.4,83.5,9,32.5,6.01,1.31,4.93,0.79,4.34,0.83,2.45,0.34,2.2,0.32,452,25.4,94.8,484,4.42,24.1,1.21,14.4,1.96,12.2,206,18.9,128,53.7,116,6.625929621,1.708661417,0.948818898,25.60846561,10.95454545,17.79527559,13.40122746,37.95454545,8.11023622,7.221297837,1.972727273,2.731818182,34.27620632,0.209734513,14.77272727,0.07239819,3.287401575,1.279527559,6.545454545,2.240909091,3.78125,0.980362538,0.566929134,2.841269841,6.137566138,0.41953125,0.90625,37.11004
55.80433438,1.206963975,16.6642169,6.881207928,0.131853207,4.736572911,6.805654012,4.381583507,3.042766324,0.34484685,41.9,81.2,8.8,31.5,6.11,1.39,5.21,0.81,4.36,0.85,2.55,0.33,2.25,0.33,459,25.4,86.3,482,4.51,24,1.25,14.2,1.96,11.9,209,20.4,134,54.7,119,7.424349831,1.649606299,0.94488189,23.62745098,10.66666667,18.07086614,12.65053915,36.08888889,8.228346457,6.857610475,1.937777778,2.715555556,34.20621931,0.188017429,14,0.073170732,3.196850394,1.24015748,6.311111111,2.315555556,3.597014925,1.090909091,0.559055118,2.681372549,5.833333333,0.408208955,0.888059701,37.11004
59.73271547,1.026894342,16.48114583,5.434215054,0.111839978,3.53821021,5.398820751,4.310922784,3.568712022,0.396523558,72.9,140.5,14.7,53.1,9.04,1.78,6.76,0.97,5.12,0.95,2.81,0.37,2.46,0.36,523,26.7,119.1,932,7.4,29.3,1.67,25.5,3.24,23,326,15.4,101,52.5,55,7.879634806,2.730337079,1.097378277,60.51948052,11.91056911,19.58801498,20.13121334,57.11382114,12.20973783,8.064159292,2.081300813,3.674796748,36.0619469,0.227724665,21.58536585,0.048648649,5.262172285,1.988764045,10.36585366,2.74796748,9.227722772,1.459510358,0.95505618,3.409090909,3.571428571,0.51980198,0.544554455,37.11004
