SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y ,Rb,Ba,Hf,Nb,Ta,Th,U ,Pb,Zr,Sc,V ,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Crustal_Thickness
54.6724714,2.024906348,14.17434444,10.02328642,0.151867976,6.580945631,8.605851979,3.13860484,0.40498127,0.222739698,6,11,1.5,7,2.4,1.3,2.9,0.48,2.8,0.5,1.3,0.18,1.1,0.17,296,14,15,154,2.8,14,0.75,1.3,0.35,1.2,114,18,131,140,170,3.54358611,0.428571429,1,8.555555556,12.72727273,21.14285714,3.705408516,10,8.142857143,2.5,2.545454545,2.181818182,47.5,0.050675676,6.363636364,0.060714286,0.785714286,0.5,1.181818182,2.636363636,1.175572519,0.411764706,0.092857143,7.777777778,9.444444444,1.06870229,1.297709924,30.97097
53.29847144,2.111826227,14.07884151,9.955752212,0.150844731,7.542236525,8.547868061,3.218020917,0.814561545,0.28157683,12,25,3.3,14,4.1,1.6,4.4,0.72,4,0.69,1.7,0.23,1.4,0.21,368,17,22,222,3.6,19,1.1,2.7,0.62,2.6,140,19,150,126,192,4.032582462,0.705882353,1.117647059,11.68421053,13.57142857,21.64705882,5.82278481,17.85714286,8.235294118,2.926829268,2.857142857,2.928571429,34.14634146,0.059782609,10,0.058333333,1.470588235,0.823529412,1.928571429,3.142857143,1.48,0.471764706,0.158823529,6.631578947,10.10526316,0.84,1.28,30.97097
51.30268585,1.609496027,15.08902525,9.958756663,0.140830902,7.84629313,8.952821647,3.822553063,1.005935017,0.271602455,7,14,1.8,8,2.1,1.1,2.3,0.37,2,0.37,0.91,0.13,0.8,0.12,440,9,18,212,2.8,24,1.5,2,0.56,3,120,20,137,221,278,4.82848808,0.777777778,2.666666667,10.6,30,48.88888889,5.944092827,17.5,13.33333333,3.333333333,2.5,2.625,57.14285714,0.040909091,10,0.042857143,1.555555556,0.888888889,2.5,2.875,1.547445255,0.539325843,0.222222222,11.05,13.9,1.613138686,2.02919708,30.97097
49.55606029,2.064835846,15.48626884,10.22093744,0.175511047,8.052859798,8.982035928,3.510220937,1.548626884,0.40264299,25,47,5.5,24,5,1.8,5.1,0.76,4.2,0.73,1.8,0.25,1.5,0.22,527,19,38,359,4,34,2.3,5.1,1.13,7.5,168,20,167,155,171,5.058847821,1.315789474,1.789473684,17.95,22.66666667,27.73684211,11.32208158,31.33333333,8.842105263,5,2.8,3.333333333,33.6,0.072106262,16,0.055,2.473684211,1.263157895,3.4,3.4,2.149700599,0.563218391,0.268421053,7.75,8.55,0.928143713,1.023952096,30.97097
51.99667221,1.559900166,15.59900166,9.359400999,0.145590682,8.4234609,8.111480866,3.327787022,1.247920133,0.228785358,19,37,4.3,17,3.9,1.4,3.8,0.58,3.3,0.58,1.4,0.21,1.3,0.19,386,15,36,298,2.9,22,1.3,4.5,0.94,4.5,125,19,144,161,196,4.575707155,1.266666667,1.466666667,15.68421053,16.92307692,25.73333333,9.928594612,28.46153846,8.333333333,4.871794872,2.538461538,3,32.05128205,0.093264249,13.07692308,0.065517241,2.466666667,1.133333333,3.461538462,2.923076923,2.069444444,0.564102564,0.3,8.473684211,10.31578947,1.118055556,1.361111111,30.97097
47.09576138,3.349031921,16.7451596,10.3610675,0.156985871,6.698063841,9.628466772,3.767660911,1.360544218,0.83725798,43,81,10.2,40,8.2,2.7,8,1.15,5.8,1.09,2.8,0.38,2.4,0.36,834,28,62,688,5.8,64,3.6,5.5,1.5,2.6,259,24,239,58,54,5.128205129,1.535714286,2.285714286,28.66666667,26.66666667,29.78571429,12.17123769,33.75,9.25,5.243902439,2.416666667,3.416666667,31.58536585,0.074340528,16.66666667,0.062068966,2.892857143,1.428571429,2.291666667,3.333333333,2.878661088,0.532608696,0.196428571,2.416666667,2.25,0.242677824,0.225941423,28.88657
47.71784232,2.800829876,17.63485477,10.26970954,0.165975104,5.809128631,9.336099586,4.045643154,1.244813278,0.975103734,49,93,11.2,44,8.5,2.7,7.9,1.12,5.9,1.14,2.9,0.39,2.6,0.38,836,29,76,742,6.7,75,4.9,6.4,1.7,3.1,293,19,200,55,57,5.290456432,1.689655172,2.586206897,39.05263158,28.84615385,28.82758621,12.80266147,35.76923077,10.10344828,5.764705882,2.269230769,3.269230769,34.47058824,0.090909091,16.92307692,0.056716418,3.206896552,1.517241379,2.461538462,3.038461538,3.71,0.566666667,0.220689655,2.894736842,3,0.275,0.285,28.88657
47.73269689,2.801701774,17.64034451,10.27290651,0.155650099,5.70717028,9.754072843,3.735602366,1.245200789,0.954653938,51,93,11.4,44,8.4,2.7,7.8,1.15,6,1.13,2.9,0.4,2.5,0.38,1067,29,86,758,6.8,77,4.9,6.9,1.8,2.8,300,20,19,57,58,4.980803154,1.75862069,2.655172414,37.9,30.8,36.79310345,13.85822785,37.2,10.34482759,6.071428571,2.4,3.36,35.71428571,0.080599813,17.6,0.055882353,3.206896552,1.517241379,2.76,3.12,39.89473684,0.510638298,0.237931034,2.85,2.9,3,3.052631579,28.88657
48.77036422,2.801701774,16.60267718,10.27290651,0.155650099,5.810937014,9.339005915,4.150669295,1.141434056,0.954653938,49,92,11.1,44,8.5,2.7,8.2,1.16,5.8,1.14,2.8,0.4,2.5,0.36,878,29,74,760,6.4,75,4.6,6.6,1.8,2.6,300,19,199,56,53,5.292103351,1.689655172,2.586206897,40,30,30.27586207,13.31476793,36.8,10.34482759,5.764705882,2.32,3.4,35.29411765,0.08428246,17.6,0.05625,3.172413793,1.517241379,2.64,3.28,3.819095477,0.566666667,0.227586207,2.947368421,2.789473684,0.281407035,0.266331658,28.88657
48.91756869,2.810158202,16.65278934,10.30391341,0.1561199,5.620316403,9.159034138,4.163197336,1.248959201,0.967943381,49,101,11.4,44,8.5,2.6,7.9,1.16,6,1.15,3,0.4,2.6,0.39,845,29,33,680,5.5,59,3.9,6.6,1.5,2.4,237,19,158,45,50,5.412156537,1.689655172,2.034482759,35.78947368,22.69230769,29.13793103,12.80266147,38.84615385,8.172413793,5.764705882,2.307692308,3.269230769,27.88235294,0.039053254,16.92307692,0.070909091,3.482758621,1.517241379,2.538461538,3.038461538,4.303797468,0.590909091,0.227586207,2.368421053,2.631578947,0.284810127,0.316455696,28.88657
54.27547363,1.740911418,14.33691756,10.13824885,0.143369176,6.554019457,9.216589862,3.174603175,0.225294419,0.194572453,6,12,1.8,8,2.6,1.2,3,0.49,2.7,0.48,1.2,0.17,1,0.14,257,13,7,109,2.4,11,0.57,0.93,0.2,0.93,97,19,135,99,146,3.399897594,0.461538462,0.846153846,5.736842105,11,19.76923077,4.075949367,12,7.461538462,2.307692308,2.7,2.6,37.30769231,0.027237354,8,0.058333333,0.923076923,0.615384615,0.93,3,0.807407407,0.368888889,0.071538462,5.210526316,7.684210526,0.733333333,1.081481481,30.97097
52.85089948,1.626181523,14.22908832,9.147271064,0.142290883,9.757089135,9.045634719,2.845817664,0.213436325,0.142290883,6,13,1.8,8,2.5,1,2.8,0.45,2.6,0.5,1.3,0.17,1,0.15,267,13,12,113,2.1,7,0.5,1.4,0.3,2.3,78,19,136,182,270,3.059253989,0.461538462,0.538461538,5.947368421,7,20.53846154,4.075949367,13,6,2.4,2.6,2.5,31.2,0.04494382,8,0.071428571,1,0.615384615,1.4,2.8,0.830882353,0.338202247,0.107692308,9.578947368,14.21052632,1.338235294,1.985294118,30.97097
51.22024706,1.908205283,17.07341569,9.038867129,0.130561414,6.025911419,8.838003415,3.916842422,1.506477855,0.341468314,18,35,4.2,16,3.9,1.6,3.8,0.56,3,0.51,1.2,0.17,1,0.16,587,13,26,364,4.3,5,0.2,3.1,0.71,1.9,189,18,144,71,114,5.423320277,1.384615385,0.384615385,20.22222222,5,45.15384615,12.2278481,35,14.53846154,4.615384615,3,3.9,48.46153846,0.044293015,16,0.037209302,2.692307692,1.230769231,3.1,3.8,2.527777778,0.613636364,0.238461538,3.944444444,6.333333333,0.493055556,0.791666667,30.97097
48.58791376,2.733070149,17.20821946,10.02125721,0.161959713,5.668589938,9.312683469,4.048992813,1.315922664,0.941390829,48,91,11.3,43,8.2,2.6,7.8,1.03,5.7,1.06,2.7,0.38,2.3,0.34,849,26,74,722,6,73,4.7,6.6,1.7,3.5,293,18,183,53,49,5.364915477,1.846153846,2.807692308,40.11111111,31.73913043,32.65384615,14.17721519,39.56521739,11.26923077,5.853658537,2.47826087,3.565217391,35.73170732,0.087161366,18.69565217,0.056666667,3.5,1.653846154,2.869565217,3.391304348,3.945355191,0.576086956,0.253846154,2.944444444,2.722222222,0.289617486,0.267759563,28.88657
48.25462012,2.772073922,17.45379877,10.16427105,0.164271047,5.749486653,9.137577002,4.106776181,1.232032854,0.965092403,49,92,11.6,45,8.5,2.7,8.1,1.1,5.8,1.11,2.8,0.4,2.4,0.37,871,27,56,750,6.3,73,4.8,6.5,1.7,3.3,293,18,191,53,51,5.338809035,1.814814815,2.703703704,41.66666667,30.41666667,32.25925926,13.86954993,38.33333333,10.85185185,5.764705882,2.416666667,3.541666667,34.47058824,0.064293915,18.75,0.058730159,3.407407407,1.666666667,2.708333333,3.375,3.926701571,0.584269663,0.240740741,2.944444444,2.833333333,0.277486911,0.267015707,28.88657
44.56137014,3.262075215,14.89782637,12.14245711,0.190033665,8.830976204,10.72115063,4.034404549,0.782491563,0.577214555,48.88,91.38,10.99,44.48,8.88,2.6,8.26,1.12,6.51,1.19,3.19,0.43,2.59,0.35,695.18,30.19,11.5,549.06,6.74,60.89,4.39,7.46,1.51,4.26,276,39.06,333.41,95.01,253.61,4.816896112,1.619079165,2.016893011,14.05683564,23.50965251,23.02683008,12.82061809,35.28185328,9.142100033,5.504504505,2.513513514,3.428571429,31.08108108,0.016542478,17.17374517,0.051928783,3.026830076,1.473335542,2.88030888,3.189189189,1.646801236,0.449289099,0.247101689,2.432411674,6.492831541,0.284964458,0.760655049,32.01014
48.10435681,2.507761953,16.22430607,10.94602261,0.213210531,5.594238202,9.0563711,3.604273252,2.548373482,1.201085988,73.63,129.89,14.95,58.57,10.71,3.12,9.32,1.24,7.27,1.35,3.73,0.5,3.09,0.46,912.51,34.75,67.98,759.31,9.62,87.34,6.28,11.96,3.4,6.91,418.67,19.68,194.1,57.21,75.89,6.152646734,2.118848921,2.513381295,38.5828252,28.26537217,26.25928058,16.18727896,42.03559871,12.04805755,6.874883287,2.352750809,3.466019417,39.09150327,0.074497814,18.95469256,0.047817048,3.737841727,1.685467626,3.870550162,3.01618123,3.911952602,0.679372197,0.344172662,2.907012195,3.856199187,0.294744977,0.390984029,32.01014
44.70503548,3.491308554,16.17402126,13.76060722,0.178127988,8.000491322,9.954809813,1.995033459,0.692154466,1.04841044,42.15,88.42,10.52,43.58,8.85,2.72,7.97,1.1,6.28,1.16,3.07,0.42,2.42,0.35,790.3,28.22,10.26,544.79,8.45,70.6,5,8.16,1.4,6.55,337.74,31.68,309.6,64.13,78.55,2.687187925,1.493621545,2.501771793,17.19665404,29.17355372,28.00496102,11.8320431,36.53719008,11.96810773,4.762711864,2.595041322,3.657024793,38.16271186,0.012982412,18.00826446,0.041420118,3.133238838,1.544294826,3.371900826,3.29338843,1.759657623,0.26993865,0.289156627,2.024305556,2.479482323,0.207138243,0.25371447,32.01014
51.40191626,2.300818593,16.78783124,10.32101407,0.149655015,4.917236196,7.41148644,4.184232043,1.873232836,0.652577309,41,77.22,9.12,36.99,7.67,2.5,7.19,0.94,5.54,0.99,2.6,0.34,1.96,0.26,645.62,25,41.87,486.51,6.32,51.08,4.42,6.98,1.37,11.15,267.52,16.53,166.56,64.21,90.23,6.057464879,1.64,2.0432,29.43194192,26.06122449,25.8248,14.21036769,39.39795918,10.7008,5.345501956,2.826530612,3.913265306,34.87874837,0.06485239,18.87244898,0.041139241,3.0888,1.4796,3.56122449,3.668367347,2.920929395,0.817307692,0.2792,3.884452511,5.458560194,0.385506724,0.541726705,32.01014
51.23423068,2.292404699,16.9090205,10.37407664,0.151136416,4.909397674,7.374239894,4.189217436,1.906956122,0.659319936,42.14,79.65,9.16,39.01,8.01,2.58,7.27,1,5.74,1.02,2.49,0.32,2.03,0.28,654.48,25.83,46.43,491.84,6.52,52.47,4.12,7.03,1.49,8.75,277.17,16.49,165.87,65.97,86.07,6.096173558,1.631436314,2.031358885,29.82656155,25.84729064,25.33797909,14.10184781,39.2364532,10.73054588,5.260923845,2.827586207,3.945812808,34.60299625,0.070941816,19.21674877,0.042944785,3.083623693,1.510259388,3.463054187,3.581280788,2.965213722,0.826685007,0.27216415,4.000606428,5.219526986,0.397721107,0.518900344,32.01014
50.94102695,2.317821832,16.89865696,10.43303381,0.152138966,5.044070419,7.463998939,4.217006241,1.878763071,0.653482807,40.68,77.96,8.95,36.92,7.69,2.58,7.19,0.98,5.62,0.94,2.44,0.33,1.91,0.25,653.58,24.86,44.22,483.57,6.21,51.37,4.33,6.64,1.44,7.64,265.79,16.41,166.22,64.73,87.49,6.095769312,1.636363636,2.066371681,29.46800731,26.89528796,26.29042639,14.46855325,40.81675393,10.69147224,5.289986996,2.942408377,4.02617801,34.56306892,0.067658129,19.32984293,0.040257649,3.135961384,1.485116653,3.476439791,3.764397906,2.909216701,0.816689467,0.267095736,3.944546009,5.33150518,0.389423655,0.52635062,32.01014
51.19177816,2.278565793,16.97278342,10.33185351,0.150891691,4.941956032,7.372426212,4.19256106,1.903868307,0.66331582,43,80.98,9.41,39.09,8.44,2.69,7.58,1.04,5.93,1.04,2.5,0.34,2,0.27,671.89,26.24,46.54,498.74,6.64,53.32,4.37,7.21,1.42,9.94,283.61,16.89,165.11,68.02,87.46,6.096429367,1.638719512,2.032012195,29.52871522,26.66,25.60556402,14.60548523,40.49,10.80830793,5.09478673,2.965,4.22,33.60308057,0.069267291,19.545,0.040662651,3.086128049,1.489710366,3.605,3.79,3.020652898,0.826923077,0.274771341,4.02723505,5.17821196,0.411967779,0.529707468,32.01014
51.33162757,2.290681516,16.86959676,10.35290628,0.152712101,4.876606427,7.401446497,4.163949956,1.90381086,0.656662035,42.47,78.97,9.25,38.84,7.91,2.61,7.53,1.03,5.88,1.02,2.65,0.32,1.99,0.27,661.62,26.15,46.06,488.53,6.64,52.2,4.42,7.12,1.42,6.38,279.72,16.67,163.99,64.37,87.08,6.067760816,1.624091778,1.996175908,29.30593881,26.23115578,25.30095602,14.4979539,39.68341709,10.69674952,5.369152971,2.954773869,3.974874372,35.36283186,0.069617001,19.51758794,0.040662651,3.019885277,1.485277247,3.577889447,3.783919598,2.979023111,0.819807428,0.272275335,3.861427714,5.223755249,0.392523934,0.531007988,32.01014
51.24075725,2.27849217,16.96210837,10.36816868,0.151899478,4.931669719,7.372187999,4.12153917,1.903806791,0.669370367,43.28,80.56,9.51,39.2,8.3,2.67,7.55,1.03,5.92,1,2.63,0.33,2.01,0.28,678.43,26.51,46.32,496.09,6.81,53.79,4.24,7.36,1.5,4.53,288.74,16.73,161.64,62.22,82.47,6.025345961,1.632591475,2.029045643,29.65271967,26.76119403,25.59147492,14.62745345,40.07960199,10.89173897,5.214457831,2.945273632,4.129353234,34.78795181,0.068275283,19.50248756,0.041116006,3.038853263,1.478687288,3.661691542,3.756218905,3.069104182,0.817307692,0.277631083,3.719067543,4.929468022,0.384929473,0.510207869,32.01014
50.70888766,2.372701402,16.48723282,10.69314158,0.155138169,5.394346777,7.696069932,4.015340834,1.835294675,0.641846149,39.76,76.25,8.76,36.97,7.87,2.56,7.1,0.97,5.6,1.02,2.4,0.34,1.93,0.25,636.44,25.3,44.15,475.93,6.03,51.28,4.07,6.42,1.39,4.43,259.7,17.99,176.62,76.51,119.44,5.850635508,1.571541502,2.02687747,26.45525292,26.56994819,25.15573123,13.99479679,39.50777202,10.26482213,5.052096569,2.901554404,4.077720207,32.99872935,0.069370247,19.15544041,0.04145937,3.013833992,1.461264822,3.32642487,3.678756477,2.694655192,0.760210804,0.253754941,4.252918288,6.639244024,0.433189899,0.676254105,32.01014
51.09585756,2.306445362,16.9543966,10.39965569,0.150728228,4.966950319,7.293627658,4.258831129,1.922037801,0.651469655,42,79.3,9.27,37.89,7.96,2.64,7.24,0.95,5.62,0.97,2.49,0.32,1.86,0.24,666.88,25.37,44.96,484.99,6.27,53.11,3.96,6.98,1.45,4.74,269.61,16.73,165.39,64.92,87.56,6.18086893,1.65549862,2.093417422,28.98924088,28.55376344,26.28616476,15.33959439,42.6344086,10.62711864,5.27638191,3.021505376,4.279569892,33.87060302,0.067418426,20.37096774,0.038277512,3.125739062,1.493496255,3.752688172,3.892473118,2.932402201,0.847434119,0.275128104,3.880454274,5.233711895,0.392526755,0.529415321,32.01014
51.21380408,2.279997214,17.00371256,10.28869629,0.14997315,4.80319413,7.326391047,4.357328009,1.925330981,0.651572537,43.29,79.78,9.41,39.45,8.31,2.72,7.59,1.01,5.97,1.04,2.64,0.34,1.93,0.25,684.26,26.57,45.11,496.43,6.77,53.02,4.11,7.34,1.46,4.8,288,17.03,162.33,61.97,84.54,6.28265899,1.629281144,1.995483628,29.15032296,27.47150259,25.75310501,15.23729258,41.33678756,10.83929244,5.209386282,3.093264249,4.305699482,34.65703971,0.065925233,20.44041451,0.036927622,3.00263455,1.484757245,3.803108808,3.932642487,3.058153145,0.857538036,0.276251411,3.638872578,4.964180857,0.381753219,0.520790981,32.01014
52.06466221,2.213582028,16.78885729,10.08005281,0.1455506,4.902225039,7.216883872,4.022856836,1.950782335,0.614546974,42.35,80.63,9.36,38.33,8.05,2.55,7.39,0.99,5.76,0.99,2.39,0.32,2.04,0.26,667.25,25.29,47.6,513.12,6.71,52.37,4.3,7.38,1.44,7.42,278.26,16.75,155.79,71.93,115.1,5.973639171,1.674574931,2.070778964,30.63402985,25.67156863,26.38394622,14.10265161,39.5245098,11.00276789,5.260869565,2.823529412,3.946078431,34.56645963,0.07133758,18.78921569,0.038748137,3.188216686,1.515618822,3.617647059,3.62254902,3.293664548,0.827731092,0.291814947,4.294328358,6.871641791,0.461711278,0.738815072,32.01014
51.24024044,2.284081724,16.77688345,10.39021857,0.151598345,5.174556825,7.519277887,3.992089738,1.82928669,0.641766325,42.52,78.89,9.39,38.66,7.95,2.61,7.53,1.02,5.87,1.08,2.61,0.34,2.17,0.29,675.38,26.59,44.38,504.48,6.72,52.32,4.02,7.08,1.44,7.5,283.58,18.01,167.61,72.19,102.64,5.821376428,1.599097405,1.967657014,28.01110494,24.11059908,25.39977435,13.3110113,36.35483871,10.66491162,5.348427673,2.705069124,3.66359447,35.67044025,0.065711155,17.8156682,0.043154762,2.966904851,1.453930049,3.262672811,3.470046083,3.009844281,0.774193548,0.266265513,4.008328706,5.69905608,0.430702225,0.612373963,32.01014
52.85072477,2.19410891,16.52153899,9.962668071,0.146610964,4.883661769,7.168770589,3.74110736,1.910998084,0.619810489,41.24,79.44,9.18,37.31,7.83,2.52,6.95,0.98,5.44,1,2.63,0.3,1.98,0.26,652.04,24.82,46.74,499.18,6.35,51.62,5.94,7.08,1.48,6.9,273.83,16.58,158.73,66.21,95.36,5.652105444,1.661563255,2.079774376,30.10735826,26.07070707,26.2707494,14.14917104,40.12121212,11.03263497,5.266922095,2.747474747,3.954545455,34.97190294,0.071682719,18.84343434,0.040944882,3.200644641,1.503223207,3.575757576,3.51010101,3.144837145,0.788434415,0.285253828,3.993365501,5.751507841,0.417123417,0.600768601,32.01014
52.36732318,2.193766241,16.7919158,10.0090803,0.145577115,4.822241922,7.15754147,3.973042087,1.920809152,0.618702737,43.02,80.26,9.31,38.69,8.04,2.6,7.7,1.06,5.88,1.01,2.59,0.33,2.09,0.29,677.91,26.56,47.42,508.87,6.84,52.2,4.19,7.45,1.48,10.51,284.35,17.17,158.74,70.56,91.39,5.893851239,1.619728916,1.965361446,29.63715783,24.97607656,25.52371988,13.98304161,38.40191388,10.7059488,5.350746269,2.813397129,3.846889952,35.36691542,0.069950288,18.51196172,0.042397661,3.021837349,1.456701807,3.564593301,3.684210526,3.205682248,0.823446328,0.280496988,4.109493302,5.322655795,0.444500441,0.575721305,32.01014
52.15744268,2.196848809,16.72439738,10.06384442,0.147806417,4.950502616,7.278959878,3.94825362,1.913384446,0.618559734,42.09,79.83,9.41,38.33,8.21,2.57,7.48,0.97,5.75,0.99,2.43,0.34,1.87,0.27,667.38,25.36,47.19,512.27,6.63,51.95,4.76,7.4,1.65,11.98,278.03,16.94,163.12,71.18,107.88,5.861638066,1.659700315,2.048501577,30.24025974,27.78074866,26.31624606,15.29025926,42.68983957,10.96332808,5.126674787,3.07486631,4.390374332,33.86479903,0.070709341,20.4973262,0.040723982,3.147870662,1.511435331,3.957219251,4,3.140448749,0.805285118,0.291798107,4.20188902,6.368358914,0.436365866,0.661353605,32.01014
50.73336603,2.261410628,15.81964177,10.62516359,0.155535935,6.467020438,7.879123002,3.745141583,1.739546637,0.57405039,38.1,72.01,8.36,35.51,7.31,2.48,7.13,0.98,5.64,0.96,2.37,0.34,2.06,0.27,608.63,24.57,40.65,462.11,6.09,47.64,3.89,6.33,1.31,7.47,249.19,19.35,178.1,114.53,184.87,5.48468822,1.550671551,1.938949939,23.88165375,23.12621359,24.77126577,12.56421285,34.95631068,10.14204314,5.212038304,2.737864078,3.548543689,34.08891929,0.066789347,17.23786408,0.044334975,2.930809931,1.445258445,3.072815534,3.461165049,2.594665918,0.696103896,0.257631258,5.918863049,9.554005168,0.643065693,1.038012353,32.01014
50.98909242,2.256960622,16.02138414,10.51808996,0.153837674,6.143386085,7.782971827,3.744732869,1.801520138,0.588024269,40.8,76.05,9.04,37.7,7.97,2.54,7.35,1.01,6.11,1.04,2.6,0.35,2.13,0.3,627.24,26.16,43.74,482.31,6.7,50.63,4.25,6.91,1.4,4.84,270.81,19.74,174.69,108.33,164.74,5.546253007,1.559633028,1.935397554,24.4331307,23.76995305,23.97706422,13.01242051,35.70422535,10.35206422,5.119196989,2.868544601,3.741784038,33.97867001,0.069734073,17.69953052,0.044776119,2.907110092,1.441131498,3.244131455,3.450704225,2.760947965,0.712613784,0.264143731,5.487841945,8.345491388,0.620127082,0.94304196,32.01014
51.54121161,2.261294264,16.41984844,10.27449196,0.148715749,5.347655354,7.456159465,4.013288018,1.925155927,0.612179213,42.22,78.06,9.25,38.4,7.91,2.55,7.41,1.01,6.03,1,2.52,0.35,2,0.26,652.18,26.04,46.41,495.94,6.72,52.04,4.51,7.28,1.38,6.79,281.76,18.22,165.79,83.19,118.02,5.938443945,1.621351767,1.998463902,27.21953897,26.02,25.0453149,14.34054852,39.03,10.8202765,5.337547408,3.015,3.955,35.62073325,0.071161336,19.2,0.038690476,2.997695853,1.474654378,3.64,3.705,2.991374631,0.796448087,0.279569892,4.56586169,6.477497256,0.501779359,0.711864407,32.01014
51.69802098,2.268081581,16.66989109,10.26431845,0.150527387,5.004018556,7.322953984,4.027624692,1.962958499,0.631604781,42.61,80.7,9.28,38.43,8.02,2.6,7.02,0.98,5.89,1.02,2.35,0.34,2.03,0.26,643.86,24.93,48.18,509.8,6.4,52.61,4.47,7.33,1.54,9.96,279,16.97,164.44,67.29,102.62,5.990583191,1.70918572,2.110308865,30.04124926,25.91625616,25.8267148,14.25912993,39.75369458,11.19133574,5.312967581,2.901477833,3.950738916,34.78802993,0.074829932,18.93103448,0.040625,3.237063779,1.541516245,3.610837438,3.458128079,3.100218925,0.818055556,0.294023265,3.965232764,6.047142015,0.409207006,0.624057407,32.01014
51.01024332,2.267121925,16.08239616,10.48613194,0.152828309,5.991679374,7.681899738,3.91685797,1.821794405,0.589046857,40.97,76.09,9.05,37.84,8,2.55,7.42,1,5.87,1.02,2.61,0.36,2.08,0.28,631.45,26.34,44.58,481.19,6.83,50.48,4.79,6.97,1.4,6.29,275.19,20.02,177.36,102.41,163.03,5.738652374,1.555429005,1.916476841,24.03546454,24.26923077,23.9730448,13.38074083,36.58173077,10.4476082,5.12125,2.822115385,3.846153846,34.39875,0.070599414,18.19230769,0.040995608,2.888762339,1.43659833,3.350961538,3.567307692,2.713069463,0.747035573,0.264616553,5.115384615,8.143356643,0.577413171,0.919203879,32.01014
52.92583673,2.169918935,16.27943833,10.00185522,0.14432484,5.056415751,7.095130286,3.815020267,1.91760278,0.594456861,43.07,80.41,9.41,38.94,8.13,2.51,7.58,1,5.92,1.01,2.68,0.34,2.06,0.27,637.63,25.9,48.12,509.96,7.02,51.77,4.76,7.66,1.55,8.13,288.39,17.88,163.22,76.23,116.75,5.732623047,1.662934363,1.998841699,28.5212528,25.13106796,24.61891892,14.20316661,39.03398058,11.13474903,5.297662977,2.873786408,3.946601942,35.47232472,0.075466964,18.90291262,0.038461538,3.104633205,1.503474903,3.718446602,3.67961165,3.124372013,0.807965861,0.295752896,4.263422819,6.529642058,0.467038353,0.715292244,32.01014
52.22780749,2.214070817,16.42860766,10.20274701,0.147604721,5.12572559,7.167927897,3.932755926,1.93099327,0.621759613,42.01,79.96,9.2,38.47,8,2.49,7.1,1.02,5.59,0.99,2.43,0.36,1.91,0.28,630.9,25.2,48.67,503.59,6.56,52.4,4.08,7.2,1.52,8.57,276.58,17.04,164.32,75.07,111.92,5.863749196,1.667063492,2.079365079,29.55340376,27.43455497,25.03571429,14.941591,41.86387435,10.97539683,5.25125,2.926701571,4.188481675,34.5725,0.077143763,20.14136126,0.042682927,3.173015873,1.526587302,3.769633508,3.717277487,3.064690847,0.818053597,0.285714286,4.405516432,6.568075117,0.456852483,0.681110029,32.01014
51.934881,2.216425572,16.53251983,10.25390622,0.149104994,5.218674755,7.304129724,3.898894074,1.873887074,0.617576762,43.13,79.56,9.33,38.94,8.07,2.59,7.59,1.04,6.01,1.04,2.66,0.34,2.03,0.26,646.91,26.88,47.03,502.38,6.83,51.69,4.45,7.39,1.45,7.85,289.61,18.18,166.81,80.27,120.78,5.772781148,1.60453869,1.922991071,27.63366337,25.46305419,24.06659226,14.43314419,39.19211823,10.77418155,5.34448575,2.960591133,3.975369458,35.88723668,0.072699448,19.18226601,0.03806735,2.959821429,1.448660714,3.640394089,3.738916256,3.011689947,0.790344828,0.274925595,4.415291529,6.643564356,0.481206163,0.724057311,32.01014
50.43707013,2.324288946,15.59294714,10.70385038,0.154615743,6.902127609,7.943004832,3.678439897,1.7179527,0.545702622,36.81,71.54,8.28,34.04,7.47,2.43,6.85,0.95,5.63,0.97,2.42,0.32,1.92,0.24,569.33,24.61,39.96,444.42,5.96,47.02,3.91,6.24,1.35,7.62,245.17,20.71,189.23,130.68,232.21,5.396392597,1.495733442,1.910605445,21.45919845,24.48958333,23.13409183,13.02393196,37.26041667,9.962210484,4.927710843,2.932291667,3.890625,32.8206158,0.070187765,17.72916667,0.040268456,2.906948395,1.38317757,3.25,3.567708333,2.348570523,0.679389313,0.253555465,6.309995171,11.21245775,0.690588173,1.227131005,32.01014
