SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y ,Rb,Ba,Hf,Nb,Ta,Th,U ,Pb,Zr,Sc,V ,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Crustal_Thickness
46.83708773,2.967055331,15.96558345,12.97646897,0.211932524,6.166227236,8.608497271,4.258834523,0.989018444,1.019294519,24.7,63.2,8.6,38.7,8.32,2.85,7.91,1.24,6.53,1.2,3.17,0.44,2.66,0.38,597.4,34.5,8.1,147,5.8,22.5,1.4,1.7,0.6,2,246.5,23,223,63,157,5.247852967,0.715942029,0.652173913,6.391304348,8.458646617,17.31594203,6.308016878,23.7593985,7.144927536,2.96875,2.454887218,3.127819549,29.62740385,0.013558755,14.54887218,0.065517241,1.831884058,1.12173913,0.639097744,2.973684211,0.659192825,0.60961313,0.049275362,2.739130435,6.826086957,0.282511211,0.704035874,33.80704
47.10080311,2.94001152,16.00336168,12.70893631,0.222268912,6.223529541,8.537146854,4.202903066,1.010313237,1.050725767,25.6,65.7,8.8,40.6,8.38,2.87,8.07,1.24,6.66,1.24,3.39,0.46,2.83,0.4,597.5,34.4,8.1,155,5.8,22.8,1.5,1.4,0.5,1.2,244.9,23,206,72,164,5.213216303,0.744186047,0.662790698,6.739130435,8.056537102,17.36918605,6.145129788,23.2155477,7.119186047,3.054892601,2.35335689,2.961130742,29.22434368,0.013556485,14.34628975,0.068965517,1.909883721,1.180232558,0.494699647,2.851590106,0.752427184,0.610650887,0.040697674,3.130434783,7.130434783,0.349514563,0.796116505,33.91712
46.82983363,3.119279437,16.11458367,12.95483082,0.223531426,5.771174985,8.463712611,4.429986432,1.036372973,1.056694011,25.7,66.4,8.97,40.3,8.48,2.92,8.09,1.29,6.63,1.27,3.47,0.46,2.8,0.4,598.9,34.7,8.1,153,5.7,23.5,1.4,1.6,0.5,0.9,249.3,23,200,51,103,5.466359405,0.740634006,0.677233429,6.652173913,8.392857143,17.25936599,6.235232068,23.71428571,7.18443804,3.030660377,2.367857143,3.028571429,29.39858491,0.013524795,14.39285714,0.070175439,1.913544669,1.161383285,0.571428571,2.889285714,0.765,0.645858343,0.04610951,2.217391304,4.47826087,0.255,0.515,33.92764
46.57740793,2.983138372,15.91681287,12.99348288,0.222471336,6.411219416,8.544921776,4.267404721,1.02134568,1.061795014,25.7,65.7,8.88,40.4,8.5,2.9,8.09,1.25,6.68,1.23,3.31,0.47,2.83,0.4,593.1,34.5,8.3,155,5.5,23.4,1.3,1.5,0.6,1,248.9,23,201,77,137,5.288750401,0.744927536,0.67826087,6.739130435,8.268551237,17.19130435,6.169134201,23.2155477,7.214492754,3.023529412,2.360424028,3.003533569,29.28235294,0.013994267,14.27561837,0.072727273,1.904347826,1.171014493,0.530035336,2.858657244,0.771144279,0.618934911,0.043478261,3.347826087,5.956521739,0.383084577,0.68159204,33.91081
46.56433598,2.956305621,16.27481559,12.7738495,0.211885386,6.427190037,8.808378182,4.167079255,0.918170005,0.897990445,22.7,59.4,8.02,36.9,7.82,2.66,7.44,1.15,6.19,1.16,3.21,0.42,2.61,0.38,590.1,32.4,7.1,135,5.3,21,1.3,1.5,0.4,1.7,228.4,23,217,71,198,5.08524926,0.700617284,0.648148148,5.869565217,8.045977011,18.21296296,5.908304638,22.75862069,7.049382716,2.902813299,2.37164751,2.996168582,29.20716113,0.012031859,14.13793103,0.071698113,1.833333333,1.138888889,0.574712644,2.850574713,0.622119816,0.577319588,0.046296296,3.086956522,8.608695652,0.32718894,0.912442396,33.85941
47.03248082,3.091716248,16.00417822,12.93686633,0.222280253,5.97125589,8.446649617,4.243532104,1.020468435,1.030572083,25.4,65.6,9.01,40.7,8.55,2.94,8.17,1.3,6.76,1.25,3.35,0.47,2.89,0.41,618.6,36,8.2,157,5.6,23.9,1.6,1.5,0.5,0.9,252.1,23,210,58,116,5.264000539,0.705555556,0.663888889,6.826086957,8.269896194,17.18333333,5.970537135,22.69896194,7.002777778,2.970760234,2.339100346,2.958477509,29.48538012,0.013255739,14.08304498,0.073214286,1.822222222,1.130555556,0.519031142,2.826989619,0.747619048,0.623205742,0.041666667,2.52173913,5.043478261,0.276190476,0.552380952,33.86696
46.31786971,3.089877509,16.12592935,13.392551,0.222148056,6.149462102,8.269966275,4.412668207,0.989568614,1.02995917,24.8,63,8.63,39.5,8.12,2.84,7.82,1.22,6.44,1.19,3.2,0.46,2.7,0.4,614.3,33.7,7.9,153,5.5,22.5,1.4,1.6,0.5,1.1,239.8,21,204,54,116,5.402236821,0.735905045,0.667655786,7.285714286,8.333333333,18.22848665,6.239724957,23.33333333,7.115727003,3.054187192,2.385185185,3.007407407,29.5320197,0.012860166,14.62962963,0.072727273,1.869436202,1.172106825,0.592592593,2.896296296,0.75,0.653235653,0.047477745,2.571428571,5.523809524,0.264705882,0.568627451,33.85249
46.56141992,2.902503805,16.29245167,12.98556537,0.212378327,6.421916085,8.667058401,4.065527978,0.940532592,0.950645846,23.8,60.6,8.27,37.8,7.7,2.76,7.77,1.2,6.23,1.2,3.15,0.45,2.74,0.39,606.6,33.4,7.6,142,5.4,21.7,1.4,1.5,0.5,1.2,235.7,23,223,69,151,5.00606057,0.71257485,0.649700599,6.173913043,7.919708029,18.16167665,5.900705288,22.11678832,7.056886228,3.090909091,2.273722628,2.810218978,30.61038961,0.012528849,13.79562044,0.072222222,1.814371257,1.131736527,0.547445255,2.835766423,0.6367713,0.577596266,0.04491018,3,6.565217391,0.30941704,0.677130045,33.88133
47.87917716,1.134321661,17.37132601,8.087536271,0.172849015,5.228682704,12.90966081,4.191588614,1.944551419,1.080306344,136.4,260,28.5,102.8,15,3.65,9.1,1.04,5.34,0.93,2.4,0.3,1.91,0.31,3118,26.2,98.1,1826,4.6,42.8,2.1,28.3,8.4,33,243,10,211,9,43,6.136140032,5.20610687,1.633587786,182.6,22.40837696,119.0076336,48.51304482,136.1256545,9.27480916,9.093333333,2.795811518,7.853403141,16.2,0.031462476,53.82198953,0.067391304,9.923664122,3.923664122,14.81675393,4.764397906,8.654028436,0.475313807,1.080152672,0.9,4.3,0.042654028,0.203791469,36.38638
46.05724898,1.051931517,17.04779736,8.167463073,0.173514477,5.95371549,13.01358577,3.849852457,3.752250564,0.932640314,140,248,26.4,90.3,12.5,3.12,7.77,0.88,4.18,0.73,1.89,0.25,1.61,0.24,2675,21.1,61.4,1514,4.2,37,2.1,24.5,5.1,182,224,14,180,26,48,7.602103021,6.63507109,1.753554502,108.1428571,22.98136646,126.7772512,59.07172996,154.0372671,10.61611374,11.2,2.596273292,7.763975155,17.92,0.022953271,56.08695652,0.057142857,11.7535545,4.279620853,15.2173913,4.826086957,8.411111111,0.584166667,1.161137441,1.857142857,3.428571429,0.144444444,0.266666667,38.08102
56.19038497,1.148194123,17.1721068,7.250301259,0.121932119,4.867123762,8.189774012,3.52587045,1.280287253,0.254025249,20.2,38.4,4.5,18.2,3.7,1.25,3.7,0.53,3.63,0.7,2.06,0.31,1.9,0.34,420,23,30,329,3.7,11,0.55,4.55,4.55,6.1,153,18,144,68,88,4.806157703,0.87826087,0.47826087,18.27777778,5.789473684,18.26086957,7.222296247,20.21052632,6.652173913,5.459459459,1.910526316,1.947368421,41.35135135,0.071428571,9.578947368,0.091891892,1.669565217,0.791304348,2.394736842,1.947368421,2.284722222,0.586848635,0.197826087,3.777777778,4.888888889,0.472222222,0.611111111,44.2998
54.53809232,1.239040459,16.95047972,7.813358664,0.142184971,5.057722528,8.06391905,4.133520219,1.635127163,0.426554912,32.6,60.5,6.7,27,5.05,1.54,5,0.79,4.92,0.91,2.85,0.4,2.93,0.49,573,28,28,528,4.6,19,0.93,4.41,1.16,9,200,16,169,79,76,5.768647382,1.164285714,0.678571429,33,6.484641638,20.46428571,7.558358895,20.64846416,7.142857143,6.455445545,1.679180887,1.723549488,39.6039604,0.04886562,9.215017065,0.106521739,2.160714286,0.964285714,1.505119454,1.706484642,3.124260355,0.715365239,0.1575,4.9375,4.75,0.467455621,0.449704142,44.2998
54.57624963,1.906155778,15.86122255,8.765365045,0.180583179,4.574773867,7.925595075,4.88577823,0.993207484,0.331069161,12.8,30.2,4,18.9,4.48,1.56,4.9,0.9,5.15,1.04,3.08,0.47,3.05,0.48,415,33,15,175,4.7,7,0.45,1.65,0.7,5.1,214,26,163,32,11,5.878985714,0.387878788,0.212121212,6.730769231,2.295081967,12.57575758,2.850937262,9.901639344,6.484848485,2.857142857,1.68852459,1.468852459,47.76785714,0.036144578,6.196721311,0.10212766,0.915151515,0.572727273,0.540983607,1.606557377,1.073619632,0.741772152,0.05,1.230769231,0.423076923,0.196319018,0.067484663,43.61981
50.88964877,1.821849426,17.57728469,10.03727891,0.173024805,6.401917814,8.101632083,4.030460182,0.702277153,0.264626174,11,26.8,4,16.9,4.07,1.63,5,0.75,5.01,0.95,2.81,0.45,2.62,0.44,423,30,10,166,4.1,7,0.35,2.52,0.67,3.5,191,23,161,44,29,4.732737335,0.366666667,0.233333333,7.217391304,2.671755725,14.1,2.85212742,10.22900763,6.366666667,2.702702703,1.91221374,1.553435115,46.92874693,0.023640662,6.450381679,0.107317073,0.893333333,0.563333333,0.961832061,1.908396947,1.031055901,0.584170854,0.084,1.913043478,1.260869565,0.273291925,0.180124224,43.61981
51.39372986,2.76820955,16.29606571,9.336085755,0.181853183,5.496007282,9.112865015,3.424901597,1.565957957,0.424324092,31.7,64.6,7.47,29.5,6.83,2.26,6.27,0.95,5.18,0.92,2.7,0.36,2.11,0.27,629,30.8,26.4,297,6.36,55.9,1.4,3.71,1,1.3,208,23,246,65,137,4.990859554,1.029220779,1.814935065,12.91304348,26.492891,20.42207792,10.20597116,30.61611374,6.753246753,4.641288433,2.454976303,3.236966825,30.45387994,0.041971383,13.98104265,0.04245283,2.097402597,0.957792208,1.758293839,2.971563981,1.207317073,0.54767184,0.120454545,2.826086957,5.956521739,0.264227642,0.556910569,39.60236
51.54821358,2.434720115,17.35236999,9.616004924,0.189588861,5.218682869,9.170113874,3.262924088,0.987857752,0.219523945,19.1,40.9,4.9,19.2,5.23,1.82,5.53,0.84,4.77,0.9,2.64,0.34,2.04,0.28,450,27.2,15.8,175,4.24,21.7,1.26,2.58,0.3,2.4,143,27,254,39,164,4.250781839,0.702205882,0.797794118,6.481481481,10.6372549,16.54411765,6.360345826,20.04901961,5.257352941,3.652007648,2.338235294,2.56372549,27.34225621,0.035111111,9.411764706,0.066037736,1.503676471,0.705882353,1.264705882,2.710784314,0.688976378,0.463547334,0.094852941,1.444444444,6.074074074,0.153543307,0.645669291,37.99755
50.59494051,2.199780022,17.98820118,9.589041096,7.619238076,4.02959704,0.169983002,1.559844016,5.349465054,0.899910009,74.92,135.05,15.31,59,9.62,2.82,8.11,1.08,5.53,1.04,2.39,0.39,2.24,0.34,1009,29,32,1178,7.05,102,6.16,28.69,6.12,14.46,319,15,186,582,45,6.90930907,2.583448276,3.517241379,78.53333333,45.53571429,34.79310345,22.72099156,60.29017857,11,7.787941788,2.46875,4.294642857,33.16008316,0.031714569,26.33928571,0.04822695,4.656896552,2.034482759,12.80803571,3.620535714,6.333333333,40.64705876,0.989310345,38.8,3,3.129032258,0.241935484,23.04163
64.23321015,1.065194036,14.72178549,4.564643801,0.070343002,1.527448051,2.743377092,6.381115214,4.48185415,0.211029007,51.24,95.65,12.05,45.19,8.52,1.62,6.71,0.92,4.47,0.77,2.04,0.29,1.71,0.23,379,22,116,1040,6.46,27,1.99,19.57,2.29,19.04,238,6,59,27,36,10.86296936,2.329090909,1.227272727,173.3333333,15.78947368,17.22727273,20.35591087,55.93567251,10.81818182,6.014084507,2.614035088,4.98245614,27.9342723,0.306068602,26.42690058,0.035603715,4.347727273,2.054090909,11.44444444,3.923976608,17.62711864,3.95970696,0.889545455,4.5,6,0.457627119,0.610169492,28.40217
73.84360473,0.320710553,14.49210809,1.892637534,0.030066614,0.050111024,0.972153862,2.866350563,5.452079393,0.080177638,68,128,16.3,60,11,0.93,7.1,0.99,4.9,0.82,1.96,0.26,1.61,0.21,123,31,173,898,5.7,31,2.1,25,2.89,12,251,2,15,8,5,8.318429957,2.193548387,1,449,19.25465839,3.967741935,28.69198312,79.50310559,8.096774194,6.181818182,3.043478261,6.832298137,22.81818182,1.406504065,37.26708075,0.036842105,4.129032258,1.935483871,15.52795031,4.409937888,59.86666667,8.556701034,0.806451613,4,2.5,0.533333333,0.333333333,28.40217
50.71925549,3.217379463,14.79185149,10.46984004,0.182115819,4.907009558,8.589796114,4.370779648,1.628924822,1.123047548,110.4,215.6,23.3,86.2,13.6,4.11,10.1,1.35,6.89,1.2,3.09,0.4,2.51,0.36,1561,37,67,1537,15.5,107,7.7,13.5,3.4,18.1,728,19,238,52,54,5.999704471,2.983783784,2.891891892,80.89473684,42.62948207,42.18918919,29.87946946,85.89641434,19.67567568,8.117647059,2.74501992,5.418326693,53.52941176,0.042921204,34.34262948,0.023225806,5.827027027,2.32972973,5.378486056,4.023904382,6.457983193,0.698468787,0.364864865,2.736842105,2.842105263,0.218487395,0.226890756,28.36505
53.45874762,1.987801676,17.79940181,8.086875786,0.121084366,3.65271171,6.972441413,4.207681721,2.976657333,0.73659656,41.4,71.6,8.5,33,6.2,2,5,0.7,3.8,0.6,1.6,0.2,1.4,0.2,690,18,44,1050,5,36,2.9,5.2,1.3,4.9,175,16,172,23,26,7.184339054,2.3,2,65.625,25.71428571,38.33333333,20.08860759,51.14285714,9.722222222,6.677419355,2.714285714,4.428571429,28.22580645,0.063768116,23.57142857,0.04,3.977777778,1.833333333,3.714285714,3.571428571,6.104651163,1.030390738,0.288888889,1.4375,1.625,0.13372093,0.151162791,28.36505
52.53240643,1.747712752,16.66893665,9.290677442,0.131331016,5.182523942,7.425253601,4.303616373,1.939658083,0.777883711,25.9,51,6.2,24.9,5.2,1.8,4.4,0.6,3.4,0.6,1.5,0.2,1.2,0.2,652,19,31,711,3.9,26,1.7,2.6,0.6,3.8,128,18,162,65,72,6.243274456,1.363157895,1.368421053,39.5,21.66666667,34.31578947,14.66209564,42.5,6.736842105,4.980769231,2.833333333,4.333333333,24.61538462,0.047546012,20.75,0.051282051,2.684210526,1.310526316,2.166666667,3.666666667,4.388888889,0.840816326,0.136842105,3.611111111,4,0.401234568,0.444444444,28.36505
55.82951775,1.646501066,15.88924035,9.179809286,0.131316036,4.767782229,6.959749906,4.48494769,0.666681413,0.444454276,13.7,29.3,4.2,20.1,5,1.8,4.2,0.6,3,0.5,1.3,0.2,1,0.1,629,16,12,457,2.6,12,0.6,1.6,0.3,4.2,74,14,136,137,262,5.151629103,0.85625,0.75,32.64285714,12,39.3125,9.306751055,29.3,4.625,2.74,3,5,14.8,0.019077901,20.1,0.038461538,1.83125,1.25625,1.6,4.2,3.360294118,0.740203193,0.1,9.785714286,18.71428571,1.007352941,1.926470588,28.36505
53.59274093,1.616369189,16.9920811,9.160051562,0.131329997,6.152305227,7.980822872,3.454989142,0.727366135,0.191943841,16.67,31.66,3.4,17.08,4.77,1.67,4.57,0.7,3.72,0.64,1.77,0.23,1.33,0.17,515,19,9,406,3.09,14,1.1,2.3,0.64,7.9,108,18,152,119,190,4.182355277,0.877368421,0.736842105,22.55555556,10.52631579,27.10526316,8.514545858,23.80451128,5.684210526,3.49475891,2.796992481,3.586466165,22.64150943,0.017475728,12.84210526,0.055016181,1.666315789,0.898947368,1.729323308,3.436090226,2.671052632,0.524050633,0.121052632,6.611111111,10.55555556,0.782894737,1.25,27.94481
55.7637169,1.507400911,15.12459303,10.55750705,0.1315182,5.372012641,6.970464613,3.561108191,0.819459555,0.192218908,11.3,23,2.85,14.2,3.5,1.39,3.29,0.48,2.56,0.48,1.11,0.14,0.94,0.15,494,12,15,385,2.57,11,0.76,1.73,0.34,3.36,103,14,151,121,276,4.380567746,0.941666667,0.916666667,27.5,11.70212766,41.16666667,8.166352455,24.46808511,8.583333333,3.228571429,2.723404255,3.723404255,29.42857143,0.030364372,15.10638298,0.058365759,1.916666667,1.183333333,1.840425532,3.5,2.549668874,0.628447025,0.144166667,8.642857143,19.71428571,0.801324503,1.82781457,27.75946
55.11244658,1.496357016,15.64097503,9.884931868,0.121326245,6.329185757,6.652722409,3.872329305,0.717846947,0.171878846,14,27.3,3.8,18.1,4.6,1.65,4.2,0.63,3.28,0.64,1.44,0.21,1.2,0.16,532,18,14,311,2.37,10,0.65,1.6,0.34,1.41,86,17,143,125,246,4.590176252,0.777777778,0.555555556,18.29411765,8.333333333,29.55555556,7.925457103,22.75,4.777777778,3.043478261,2.733333333,3.833333333,18.69565217,0.026315789,15.08333333,0.067510549,1.516666667,1.005555556,1.333333333,3.5,2.174825175,0.689969605,0.088888889,7.352941176,14.47058824,0.874125874,1.72027972,27.94481
51.15641922,2.406647119,16.52294703,10.14509959,0.141567478,5.976169947,7.341284908,2.912245253,2.821237589,0.576381873,48.4,81.4,10.7,40.3,7.45,2.43,6.7,0.93,4.61,0.82,2,0.24,1.5,0.2,883,24.3,50,1150,6.2,55.2,3.7,6.7,1.1,9,253,7.9,172,157,117,5.733482842,1.991769547,2.271604938,145.5696203,36.8,36.33744856,21.91954993,54.26666667,10.41152263,6.496644295,3.073333333,4.966666667,33.95973154,0.056625142,26.86666667,0.032258065,3.349794239,1.658436214,4.466666667,4.466666667,6.686046512,0.780991736,0.275720165,19.87341772,14.81012658,0.912790698,0.680232558,28.40217
55.11024648,1.496297281,15.64035063,9.88852929,0.121321401,6.328933094,6.65245683,3.87217472,0.71781829,0.171871985,14,27.3,3.8,18.1,4.6,1.65,4.2,0.63,3.28,0.64,1.44,0.21,1.2,0.16,532,17.9,14.1,311,2.4,9.8,0.7,1.6,0.3,1.4,86,17,143,125,246,4.58999301,0.782122905,0.547486034,18.29411765,8.166666667,29.72067039,7.925457103,22.75,4.804469274,3.043478261,2.733333333,3.833333333,18.69565217,0.026503759,15.08333333,0.066666667,1.525139665,1.011173184,1.333333333,3.5,2.174825175,0.689969605,0.089385475,7.352941176,14.47058824,0.874125874,1.72027972,27.94481
52.39523952,1.460146015,16.77167717,8.930893089,0.140014001,5.760576058,9.250925093,3.940394039,0.97009701,0.380038004,40,67,6.96,26,4.9,1.74,4.96,0.8,4.6,0.89,2.46,0.34,2.1,0.29,496,23,20,454,3.2,32,1.79,6.4,0.85,11.6,120,23,180,104,186,4.910491049,1.739130435,1.391304348,19.73913043,15.23809524,21.56521739,12.9395218,31.9047619,5.217391304,8.163265306,2.19047619,2.333333333,24.48979592,0.040322581,12.38095238,0.090625,2.913043478,1.130434783,3.047619048,2.361904762,2.522222222,0.530810811,0.27826087,4.52173913,8.086956522,0.577777778,1.033333333,19.83345
59.1655678,0.921613603,18.70571786,5.428265638,0.111403842,1.549526168,4.344749844,5.83351028,3.605433437,0.334211526,39,82,8.3,32,6.19,2.07,5.57,0.83,5.35,1.03,3.01,0.45,3.31,0.48,299,32,71,661,10.3,65,4.96,6.68,2.28,4.36,384,12,69,35,40,9.438943717,1.21875,2.03125,55.08333333,19.63746224,9.34375,8.004130177,24.7734139,12,6.300484653,1.616314199,1.870090634,62.0355412,0.237458194,9.667673716,0.046601942,2.5625,1,2.018126888,1.682779456,9.579710145,2.172494172,0.20875,2.916666667,3.333333333,0.507246377,0.579710145,25.92144
47.43406237,2.511927165,17.66419464,10.34740276,0.171497035,6.093188785,9.634098161,3.68214223,1.694794232,0.766692629,44,99,10.4,40,7.65,2.55,6.34,0.86,5.16,0.93,2.45,0.34,2.29,0.3,699,26,37,434,4.82,64,3.82,4.63,1.46,2.31,250,22,211,75,94,5.376936462,1.692307692,2.461538462,19.72727273,27.94759825,26.88461538,13.05253072,43.23144105,9.615384615,5.751633987,2.253275109,3.340611354,32.67973856,0.052932761,17.46724891,0.062240664,3.807692308,1.538461538,2.021834061,2.768558952,2.056872038,0.558115183,0.178076923,3.409090909,4.272727273,0.355450237,0.44549763,25.92144
50.73368685,2.299047382,17.9903035,9.450523964,0.154644443,4.185709583,7.711602878,4.577475505,2.061925903,0.835079991,43,93,10,40,7.93,2.61,6.74,0.89,5.33,0.93,2.42,0.33,2.25,0.3,607,29,41,442,5.84,69,4.05,4.94,1.43,2.92,294,14,131,31,27,6.639401408,1.482758621,2.379310345,31.57142857,30.66666667,20.93103448,12.98265354,41.33333333,10.13793103,5.422446406,2.368888889,3.524444444,37.07440101,0.067545305,17.77777778,0.051369863,3.206896552,1.379310345,2.195555556,2.995555556,3.374045802,0.860962567,0.170344828,2.214285714,1.928571429,0.236641221,0.20610687,25.92144
49.97492059,2.172383325,17.27802552,10.01280979,0.181873953,5.375385717,8.790574386,3.940602311,1.646969684,0.626454726,34,73,8.2,34,7.11,2.35,6.54,0.95,6,1.13,3.1,0.43,3,0.42,419,33,33,325,5.24,56,3.29,3.85,1.14,1.86,252,25,177,57,96,5.587571995,1.03030303,1.696969697,13,18.66666667,12.6969697,7.699015471,24.33333333,7.636363636,4.781997187,2,2.37,35.44303797,0.07875895,11.33333333,0.080152672,2.212121212,1.03030303,1.283333333,2.18,1.836158192,0.635632184,0.116666667,2.28,3.84,0.322033898,0.542372881,25.92144
54.8,1.59,18.02,7.67,0.18,2.86,5.58,5.77,2.71,0.82,126,233,24.6,90,14.7,3.78,11,1.52,7.53,1.39,3.43,0.48,3.05,0.43,1101,28,53,1315,6.8,97,5.1,20.2,5.6,12.7,308,13,187,2,9,8.48,4.5,3.464285714,101.1538462,31.80327869,39.32142857,28.06391368,76.39344262,11,8.571428571,2.468852459,4.819672131,20.95238095,0.048138056,29.50819672,0.063235294,8.321428571,3.214285714,6.62295082,3.606557377,7.032085561,1.519713262,0.721428571,0.153846154,0.692307692,0.010695187,0.048128342,27.59718
49.8849885,2.02020202,18.71187119,8.760876088,0.150015002,4.250425043,8.800880088,4.680468047,1.840184018,0.900090009,70,138,15.8,61,10.2,3.2,8.4,1.08,5.5,0.98,2.41,0.35,1.99,0.28,1297,28,41,712,4.7,67,2.98,10.2,2.99,6.8,209,17,221,15,9,6.520652065,2.5,2.392857143,41.88235294,33.66834171,46.32142857,23.89585056,69.34673367,7.464285714,6.862745098,2.763819095,5.125628141,20.49019608,0.031611411,30.65326633,0.059574468,4.928571429,2.178571429,5.125628141,4.221105528,3.221719457,0.740909091,0.364285714,0.882352941,0.529411765,0.067873303,0.040723982,27.59718
53.41534153,1.200120012,20.92209221,5.97059706,0.130013001,2.310231023,7.340734073,5.510551055,2.430243024,0.770077008,102,183,18.7,66,10.9,2.89,8.1,0.88,5.2,0.88,2.58,0.33,2.39,0.34,1629,29,74,1000,5.4,121,5.8,17.5,5.6,11.3,327,13,104,11,18,7.940794079,3.517241379,4.172413793,76.92307692,50.62761506,56.17241379,28.99210847,76.56903766,11.27586207,9.357798165,2.175732218,4.560669456,30,0.045426642,27.61506276,0.062962963,6.310344828,2.275862069,7.322175732,3.389121339,9.615384615,1.081743869,0.603448276,0.846153846,1.384615385,0.105769231,0.173076923,27.59718
61.47614761,1.300130013,17.07170717,5.350535054,0.170017002,1.890189019,3.460346035,5.99059906,2.840284028,0.450045005,111,210,22,79,12.9,3.6,9.3,1.33,6.8,1.18,3.1,0.47,2.51,0.37,896,35,66,1341,5.4,104,5.2,16.3,3.5,13.7,196,14,88,3,1,8.830883088,3.171428571,2.971428571,95.78571429,41.43426295,25.6,30.04185788,83.66533865,5.6,8.604651163,2.709163347,5.139442231,15.19379845,0.073660714,31.47410359,0.068518519,6,2.257142857,6.494023904,3.705179283,15.23863636,2.552023121,0.465714286,0.214285714,0.071428571,0.034090909,0.011363636,27.59718
60.56,1.5,17.27,6.16,0.19,1.83,3.71,5.42,2.91,0.45,118,240,24.3,84,14.1,3.4,9.3,1.43,7.8,1.46,3.7,0.49,3.23,0.45,835,41,63,1339,9.1,101,5.4,20.8,5.6,21.3,416,12,83,4,1,8.33,2.87804878,2.463414634,111.5833333,31.26934985,20.36585366,24.81744197,74.30340557,10.14634146,8.368794326,2.414860681,4.365325077,29.5035461,0.075449102,26.00619195,0.049450549,5.853658537,2.048780488,6.439628483,2.879256966,16.13253012,2.245283019,0.507317073,0.333333333,0.083333333,0.048192771,0.012048193,27.59718
49.01509849,1.619838016,19.26807319,9.149085091,0.169983002,4.889511049,9.669033097,4.199580042,1.569843016,0.449955004,65,126,14,53,8.9,2.73,8.7,1.11,5.9,0.91,2.27,0.33,2.03,0.3,1091,24,38,720,4.4,61,2.57,10,3,6.7,205,23,180,27,23,5.769423058,2.708333333,2.541666667,31.30434783,30.04926108,45.45833333,21.75178234,62.06896552,8.541666667,7.303370787,2.906403941,4.384236453,23.03370787,0.034830431,26.10837438,0.068181818,5.25,2.208333333,4.926108374,4.285714286,4,0.596690796,0.416666667,1.173913043,1,0.15,0.127777778,27.59718
49.8249825,1.600160016,18.65186519,8.98089809,0.170017002,5.390539054,9.180918092,4.050405041,1.590159016,0.560056006,66,136,14.3,51,9.5,2.72,7.2,1.09,5.7,1,2.5,0.36,2.2,0.31,1131,29,34,684,4.9,55,2.86,9.3,2.59,6.3,215,23,283,27,27,5.640564056,2.275862069,1.896551724,29.73913043,25,39,20.37974684,61.81818182,7.413793103,6.947368421,2.590909091,4.318181818,22.63157895,0.030061892,23.18181818,0.063265306,4.689655172,1.75862069,4.227272727,3.272727273,2.416961131,0.614379085,0.320689655,1.173913043,1.173913043,0.09540636,0.09540636,27.59718
48.03,1.62,18.62,9.36,0.17,6.18,10.35,3.42,1.84,0.41,56,108,12.6,49,9.3,2.73,7.4,1.07,5.4,1.01,2.58,0.34,2.11,0.32,1203,28,46,640,4.3,43,2.28,7.2,2.16,6.3,195,28,327,34,36,5.26,2,1.535714286,22.85714286,20.37914692,42.96428571,18.02947587,51.18483412,6.964285714,6.021505376,2.559241706,4.407582938,20.96774194,0.038237739,23.22274882,0.074418605,3.857142857,1.75,3.412322275,3.507109005,1.957186544,0.50821256,0.257142857,1.214285714,1.285714286,0.103975535,0.110091743,27.59718
47.8,1.82,16.96,10.32,0.17,5.87,10.75,3.7,2.09,0.52,54,105,12.3,48,9.3,2.77,7.3,1.09,5.6,1.05,2.49,0.34,2.14,0.3,1119,28,46,593,4.6,43,2.26,7,2.06,6.2,194,29,302,43,44,5.79,1.928571429,1.535714286,20.44827586,20.09345794,39.96428571,17.14184313,49.06542056,6.928571429,5.806451613,2.61682243,4.345794393,20.86021505,0.041108132,22.42990654,0.065217391,3.75,1.714285714,3.271028037,3.411214953,1.963576159,0.538604651,0.25,1.482758621,1.517241379,0.142384106,0.145695364,27.59718
48.68,1.71,17.21,10.1,0.18,5.35,10.27,3.79,2.13,0.58,63.22,119.23,14.25,50.45,9.15,2.99,7.65,1.1,5.69,1,2.69,0.36,2.27,0.34,1189,27,51,690,4.97,47,2.66,9.59,2.83,6.61,207,25,285,53,27,5.92,2.341481481,1.740740741,27.6,20.70484581,44.03703704,18.91934794,52.52422907,7.666666667,6.909289617,2.50660793,4.030837004,22.62295082,0.042893188,22.2246696,0.068410463,4.415925926,1.868518519,4.224669604,3.370044053,2.421052632,0.576436222,0.355185185,2.12,1.08,0.185964912,0.094736842,27.59718
